companyID,candleTime,closePrice,MaxCandleTime,Close,maxProfit,Name
37,"2015-06-10 09:45:00",461.80,"2015-06-10 10:00:00",460.00,-1.80,INFRATEL
37,"2015-06-11 11:00:00",460.90,"2015-06-11 11:30:00",473.25,12.35,INFRATEL
37,"2015-06-17 14:30:00",474.20,"2015-06-17 15:15:00",474.90,0.70,INFRATEL
37,"2015-06-17 15:00:00",474.20,"2015-06-17 15:15:00",474.90,0.70,INFRATEL
37,"2015-07-17 11:00:00",472.35,"2015-07-17 11:15:00",472.00,-0.35,INFRATEL
37,"2015-04-27 12:00:00",392.85,"2015-04-27 15:15:00",397.00,4.15,INFRATEL
37,"2015-05-29 12:15:00",459.70,"2015-05-29 15:00:00",479.95,20.25,INFRATEL
37,"2015-05-29 13:45:00",467.75,"2015-05-29 15:00:00",479.95,12.20,INFRATEL
37,"2015-05-29 14:00:00",469.45,"2015-05-29 15:00:00",479.95,10.50,INFRATEL
37,"2014-12-04 11:30:00",297.00,"2014-12-04 11:45:00",296.80,-0.20,INFRATEL
37,"2014-12-11 09:30:00",350.75,"2014-12-11 12:15:00",354.20,3.45,INFRATEL
37,"2014-12-15 13:45:00",349.80,"2014-12-15 14:00:00",349.95,0.15,INFRATEL
37,"2015-01-01 13:15:00",339.20,"2015-01-01 14:00:00",340.00,0.80,INFRATEL
37,"2015-01-01 13:15:00",339.20,"2015-01-01 15:15:00",340.00,0.80,INFRATEL
38,"2015-08-25 14:15:00",1093.10,"2015-08-25 14:30:00",1092.90,-0.20,INFY
39,"2016-10-06 11:45:00",328.53,"2016-10-06 12:15:00",330.08,1.55,IOC
39,"2016-11-09 11:00:00",306.50,"2016-11-09 15:15:00",317.10,10.60,IOC
39,"2016-11-09 11:15:00",306.80,"2016-11-09 15:15:00",317.10,10.30,IOC
39,"2016-05-27 11:30:00",211.30,"2016-05-27 14:30:00",215.43,4.13,IOC
39,"2015-03-31 11:00:00",186.95,"2015-03-31 11:15:00",186.48,-0.47,IOC
39,"2015-04-08 10:15:00",191.48,"2015-04-08 13:45:00",191.05,-0.43,IOC
39,"2015-03-02 11:15:00",175.50,"2015-03-02 13:00:00",177.50,2.00,IOC
40,"2017-05-29 09:45:00",318.20,"2017-05-29 14:00:00",318.40,0.20,ITC
41,"2017-08-11 11:15:00",225.30,"2017-08-11 11:30:00",225.55,0.25,JSWSTEEL
41,"2017-04-19 10:15:00",191.40,"2017-04-19 11:00:00",191.55,0.15,JSWSTEEL
41,"2017-02-01 14:45:00",198.60,"2017-02-01 15:00:00",197.90,-0.70,JSWSTEEL
41,"2016-11-09 13:00:00",165.96,"2016-11-09 13:45:00",168.62,2.66,JSWSTEEL
41,"2016-11-09 14:45:00",167.85,"2016-11-09 15:00:00",168.16,0.31,JSWSTEEL
41,"2016-02-12 15:00:00",100.60,"2016-02-12 15:15:00",101.10,0.50,JSWSTEEL
41,"2015-04-09 14:00:00",95.57,"2015-04-09 15:15:00",95.88,0.31,JSWSTEEL
41,"2015-05-18 10:45:00",89.76,"2015-05-18 15:15:00",91.28,1.52,JSWSTEEL
42,"2017-01-11 13:15:00",730.45,"2017-01-11 14:15:00",732.30,1.85,KOTAKBANK
42,"2017-01-25 14:15:00",796.40,"2017-01-25 14:30:00",796.50,0.10,KOTAKBANK
42,"2016-11-09 13:45:00",807.05,"2016-11-09 15:15:00",823.95,16.90,KOTAKBANK
43,"2018-01-22 14:00:00",176.90,"2018-01-22 15:15:00",178.25,1.35,L&TFH
43,"2018-02-02 11:15:00",162.20,"2018-02-02 11:45:00",164.25,2.05,L&TFH
43,"2017-09-15 14:15:00",208.65,"2017-09-15 14:30:00",208.10,-0.55,L&TFH
43,"2017-10-26 11:30:00",199.60,"2017-10-26 12:45:00",201.60,2.00,L&TFH
43,"2017-05-02 13:45:00",133.10,"2017-05-02 15:15:00",134.30,1.20,L&TFH
43,"2016-09-30 12:45:00",89.95,"2016-09-30 14:45:00",92.25,2.30,L&TFH
43,"2016-11-09 14:15:00",101.45,"2016-11-09 14:30:00",101.20,-0.25,L&TFH
43,"2016-06-24 14:00:00",73.25,"2016-06-24 15:00:00",73.05,-0.20,L&TFH
43,"2016-08-12 11:45:00",92.10,"2016-08-12 12:00:00",91.90,-0.20,L&TFH
43,"2016-03-22 14:30:00",63.35,"2016-03-22 15:00:00",63.30,-0.05,L&TFH
43,"2015-08-25 12:45:00",61.00,"2015-08-25 15:15:00",61.80,0.80,L&TFH
44,"2016-11-09 11:30:00",905.33,"2016-11-09 14:30:00",931.80,26.47,LT
44,"2016-02-12 15:00:00",705.70,"2016-02-12 15:15:00",700.00,-5.70,LT
44,"2016-02-17 11:30:00",746.00,"2016-02-17 12:00:00",753.93,7.93,LT
44,"2016-02-17 12:45:00",747.33,"2016-02-17 15:15:00",749.97,2.64,LT
44,"2015-02-10 11:30:00",1070.53,"2015-02-10 11:45:00",1061.33,-9.20,LT
45,"2017-06-01 09:45:00",1181.50,"2017-06-01 10:15:00",1178.00,-3.50,LUPIN
45,"2016-02-05 12:15:00",1683.00,"2016-02-05 15:15:00",1815.15,132.15,LUPIN
45,"2016-03-29 14:15:00",1388.40,"2016-03-29 14:45:00",1407.15,18.75,LUPIN
45,"2015-05-29 13:30:00",1802.50,"2015-05-29 15:00:00",1842.25,39.75,LUPIN
46,"2016-02-12 13:45:00",583.38,"2016-02-12 15:15:00",583.78,0.40,M&M
46,"2016-03-01 13:45:00",633.75,"2016-03-01 14:45:00",635.50,1.75,M&M
48,"2018-01-24 12:30:00",3542.85,"2018-01-24 13:00:00",3550.00,7.15,MCDOWELL
48,"2017-05-23 10:15:00",2002.85,"2017-05-23 13:45:00",2023.00,20.15,MCDOWELL
48,"2017-06-05 11:00:00",2459.00,"2017-06-05 13:45:00",2512.75,53.75,MCDOWELL
48,"2016-11-22 13:15:00",1846.90,"2016-11-22 15:15:00",1891.05,44.15,MCDOWELL
48,"2017-01-17 14:15:00",2087.85,"2017-01-17 14:45:00",2099.15,11.30,MCDOWELL
48,"2017-01-18 11:15:00",2210.45,"2017-01-18 11:30:00",2215.00,4.55,MCDOWELL
48,"2016-05-03 13:00:00",2467.05,"2016-05-03 13:45:00",2487.20,20.15,MCDOWELL
48,"2016-05-03 13:30:00",2469.40,"2016-05-03 13:45:00",2487.20,17.80,MCDOWELL
48,"2016-02-03 13:30:00",2573.55,"2016-02-03 14:00:00",2581.00,7.45,MCDOWELL
48,"2016-02-25 13:30:00",2663.95,"2016-02-25 14:00:00",2682.95,19.00,MCDOWELL
48,"2016-03-08 10:15:00",2466.00,"2016-03-08 10:30:00",2470.50,4.50,MCDOWELL
48,"2015-05-13 15:00:00",3613.95,"2015-05-13 15:15:00",3573.00,-40.95,MCDOWELL
48,"2015-03-03 10:45:00",3610.00,"2015-03-03 11:30:00",3609.60,-0.40,MCDOWELL
48,"2015-03-04 13:00:00",3829.95,"2015-03-04 13:15:00",4000.00,170.05,MCDOWELL
49,"2017-05-19 14:00:00",277.37,"2017-05-19 15:15:00",285.40,8.03,MOTHERSUMI
49,"2017-06-12 10:15:00",318.50,"2017-06-12 10:30:00",320.73,2.23,MOTHERSUMI
49,"2016-11-16 10:30:00",193.23,"2016-11-16 14:15:00",201.70,8.47,MOTHERSUMI
49,"2016-11-09 14:45:00",205.50,"2016-11-09 15:15:00",205.90,0.40,MOTHERSUMI
49,"2016-05-17 12:45:00",192.37,"2016-05-17 14:00:00",196.83,4.46,MOTHERSUMI
49,"2016-01-19 14:15:00",168.40,"2016-01-19 14:30:00",166.67,-1.73,MOTHERSUMI
49,"2016-02-17 12:00:00",145.90,"2016-02-17 14:30:00",149.00,3.10,MOTHERSUMI
49,"2016-02-24 10:15:00",143.37,"2016-02-24 13:45:00",143.80,0.43,MOTHERSUMI
49,"2015-08-25 13:45:00",196.73,"2015-08-25 15:15:00",198.63,1.90,MOTHERSUMI
49,"2015-10-12 10:15:00",167.13,"2015-10-12 12:00:00",171.20,4.07,MOTHERSUMI
49,"2015-04-28 10:45:00",204.51,"2015-04-28 15:00:00",206.80,2.29,MOTHERSUMI
49,"2015-04-30 10:30:00",217.29,"2015-04-30 15:15:00",224.67,7.38,MOTHERSUMI
50,"2016-09-23 13:30:00",46155.50,"2016-09-23 13:45:00",46260.60,105.10,MRF
50,"2016-11-09 09:45:00",49864.45,"2016-11-09 14:00:00",51860.00,1995.55,MRF
50,"2016-03-29 15:00:00",37024.00,"2016-03-29 15:15:00",36799.00,-225.00,MRF
51,"2015-01-16 11:45:00",6967.40,"2015-01-16 14:15:00",6989.00,21.60,NESTLEIND
51,"2015-01-16 11:45:00",6967.40,"2015-01-16 14:30:00",6989.00,21.60,NESTLEIND
51,"2015-01-16 11:45:00",6967.40,"2015-01-16 14:45:00",6989.00,21.60,NESTLEIND
52,"2016-11-09 11:45:00",153.85,"2016-11-09 15:15:00",155.15,1.30,NTPC
52,"2015-08-25 12:45:00",121.45,"2015-08-25 14:15:00",121.35,-0.10,NTPC
52,"2015-08-28 10:30:00",124.40,"2015-08-28 12:15:00",124.55,0.15,NTPC
52,"2015-08-28 10:30:00",124.40,"2015-08-28 12:30:00",124.55,0.15,NTPC
53,"2016-11-09 09:45:00",176.30,"2016-11-09 14:45:00",180.13,3.83,ONGC
53,"2016-11-09 11:00:00",174.33,"2016-11-09 14:45:00",180.13,5.80,ONGC
54,"2016-11-15 13:45:00",617.65,"2016-11-15 14:00:00",619.30,1.65,PIDILITIND
54,"2016-02-10 13:15:00",592.45,"2016-02-10 15:15:00",592.90,0.45,PIDILITIND
54,"2016-02-22 09:45:00",643.95,"2016-02-22 10:30:00",646.00,2.05,PIDILITIND
54,"2015-08-25 14:15:00",539.65,"2015-08-25 15:15:00",545.90,6.25,PIDILITIND
54,"2015-08-26 11:45:00",548.95,"2015-08-26 14:45:00",554.95,6.00,PIDILITIND
54,"2015-08-04 15:00:00",591.80,"2015-08-04 15:15:00",593.00,1.20,PIDILITIND
54,"2015-01-14 11:45:00",565.65,"2015-01-14 12:00:00",572.75,7.10,PIDILITIND
54,"2015-01-15 12:45:00",576.00,"2015-01-15 15:00:00",587.35,11.35,PIDILITIND
54,"2014-11-21 15:00:00",439.75,"2014-11-21 15:15:00",441.75,2.00,PIDILITIND
54,"2014-12-17 12:45:00",459.00,"2014-12-17 14:30:00",466.05,7.05,PIDILITIND
54,"2014-12-26 12:15:00",512.70,"2014-12-26 14:00:00",514.50,1.80,PIDILITIND
55,"2017-12-18 10:15:00",171.60,"2017-12-18 11:45:00",180.10,8.50,PNB
55,"2018-01-24 14:00:00",193.40,"2018-01-24 15:15:00",195.45,2.05,PNB
55,"2017-05-16 13:45:00",177.15,"2017-05-16 14:00:00",175.15,-2.00,PNB
55,"2017-05-25 14:45:00",149.20,"2017-05-25 15:15:00",151.20,2.00,PNB
55,"2016-11-09 14:15:00",143.20,"2016-11-09 14:30:00",142.60,-0.60,PNB
55,"2016-07-14 11:30:00",130.80,"2016-07-14 13:30:00",133.60,2.80,PNB
55,"2016-07-14 13:45:00",133.50,"2016-07-14 15:15:00",133.50,0.00,PNB
55,"2016-08-12 13:45:00",122.60,"2016-08-12 14:30:00",122.90,0.30,PNB
55,"2016-08-12 13:45:00",122.60,"2016-08-12 15:00:00",122.90,0.30,PNB
55,"2016-06-08 12:45:00",80.45,"2016-06-08 13:45:00",81.30,0.85,PNB
55,"2016-02-17 11:30:00",71.80,"2016-02-17 15:15:00",73.00,1.20,PNB
55,"2016-02-19 12:45:00",75.55,"2016-02-19 14:00:00",76.55,1.00,PNB
55,"2016-03-04 11:30:00",82.10,"2016-03-04 14:00:00",84.20,2.10,PNB
55,"2015-09-29 11:15:00",135.10,"2015-09-29 14:00:00",136.75,1.65,PNB
55,"2015-09-29 12:15:00",135.55,"2015-09-29 14:00:00",136.75,1.20,PNB
55,"2015-07-31 10:15:00",151.80,"2015-07-31 14:15:00",154.30,2.50,PNB
56,"2017-04-19 11:30:00",210.80,"2017-04-19 14:00:00",212.05,1.25,POWERGRID
56,"2016-11-09 10:00:00",174.00,"2016-11-09 15:00:00",180.30,6.30,POWERGRID
57,"2016-11-09 09:45:00",488.43,"2016-11-09 14:15:00",502.00,13.57,RELIANCE
57,"2016-11-09 11:00:00",489.80,"2016-11-09 15:00:00",502.73,12.93,RELIANCE
57,"2016-02-17 11:30:00",471.53,"2016-02-17 15:15:00",478.05,6.52,RELIANCE
57,"2016-02-29 13:45:00",487.68,"2016-02-29 14:00:00",487.68,0.00,RELIANCE
57,"2015-08-25 12:45:00",424.48,"2015-08-25 15:15:00",429.15,4.67,RELIANCE
58,"2016-11-09 09:45:00",249.25,"2016-11-09 14:00:00",260.30,11.05,SBIN
58,"2016-11-09 13:45:00",258.50,"2016-11-09 15:15:00",260.70,2.20,SBIN
58,"2016-08-12 14:15:00",244.05,"2016-08-12 14:30:00",244.65,0.60,SBIN
58,"2016-02-17 10:45:00",156.70,"2016-02-17 15:15:00",159.60,2.90,SBIN
58,"2016-02-29 13:30:00",161.05,"2016-02-29 14:00:00",159.85,-1.20,SBIN
58,"2015-11-09 10:15:00",245.85,"2015-11-09 14:45:00",247.40,1.55,SBIN
58,"2015-08-25 14:30:00",253.05,"2015-08-25 15:15:00",254.20,1.15,SBIN
59,"2017-07-31 13:30:00",18094.00,"2017-07-31 15:15:00",18755.00,661.00,SHREECEM
59,"2016-11-21 14:45:00",14375.00,"2016-11-21 15:00:00",14489.15,114.15,SHREECEM
59,"2016-12-30 13:00:00",14764.40,"2016-12-30 14:00:00",15069.85,305.45,SHREECEM
59,"2016-04-04 10:15:00",12359.30,"2016-04-04 11:00:00",12464.10,104.80,SHREECEM
59,"2016-04-29 15:00:00",12743.95,"2016-04-29 15:15:00",12750.00,6.05,SHREECEM
59,"2016-01-25 10:15:00",10179.90,"2016-01-25 13:45:00",10236.55,56.65,SHREECEM
59,"2015-11-09 10:00:00",12088.70,"2015-11-09 10:15:00",12150.00,61.30,SHREECEM
59,"2015-08-24 09:45:00",10939.30,"2015-08-24 11:00:00",11025.00,85.70,SHREECEM
59,"2015-08-25 10:00:00",11091.20,"2015-08-25 10:15:00",11069.35,-21.85,SHREECEM
59,"2015-09-10 12:30:00",11050.00,"2015-09-10 15:15:00",11275.00,225.00,SHREECEM
59,"2015-10-05 10:00:00",12549.50,"2015-10-05 15:00:00",12609.90,60.40,SHREECEM
59,"2015-10-19 14:30:00",12197.75,"2015-10-19 15:15:00",12399.00,201.25,SHREECEM
59,"2015-10-19 14:45:00",12198.00,"2015-10-19 15:15:00",12399.00,201.00,SHREECEM
59,"2015-10-20 11:15:00",12774.55,"2015-10-20 15:15:00",12881.00,106.45,SHREECEM
59,"2015-05-14 09:30:00",11371.20,"2015-05-14 12:00:00",11430.00,58.80,SHREECEM
59,"2015-05-29 14:00:00",11275.00,"2015-05-29 15:00:00",11352.20,77.20,SHREECEM
59,"2015-01-15 11:00:00",9485.00,"2015-01-15 14:15:00",10051.60,566.60,SHREECEM
59,"2014-11-10 14:45:00",9250.00,"2014-11-10 15:00:00",9250.00,0.00,SHREECEM
60,"2017-11-13 14:00:00",539.25,"2017-11-13 14:15:00",536.10,-3.15,SUNPHARMA
60,"2016-11-18 11:45:00",687.55,"2016-11-18 13:00:00",689.95,2.40,SUNPHARMA
60,"2016-11-09 11:15:00",616.00,"2016-11-09 15:15:00",666.00,50.00,SUNPHARMA
60,"2015-08-25 12:45:00",888.70,"2015-08-25 14:45:00",894.15,5.45,SUNPHARMA
60,"2015-03-05 15:00:00",1038.45,"2015-03-05 15:15:00",1041.00,2.55,SUNPHARMA
61,"2017-12-13 11:00:00",918.00,"2017-12-13 13:00:00",934.90,16.90,SUNTV
61,"2016-12-05 12:15:00",465.65,"2016-12-05 15:00:00",492.90,27.25,SUNTV
61,"2017-01-03 11:15:00",519.95,"2017-01-03 15:15:00",523.70,3.75,SUNTV
61,"2016-11-09 13:30:00",508.65,"2016-11-09 14:00:00",507.95,-0.70,SUNTV
61,"2016-07-07 15:00:00",382.10,"2016-07-07 15:15:00",381.55,-0.55,SUNTV
61,"2016-07-28 13:45:00",447.60,"2016-07-28 15:00:00",447.80,0.20,SUNTV
61,"2016-08-18 12:15:00",475.40,"2016-08-18 15:00:00",484.50,9.10,SUNTV
61,"2016-05-11 11:15:00",367.35,"2016-05-11 14:30:00",370.00,2.65,SUNTV
61,"2016-01-19 14:00:00",371.85,"2016-01-19 14:15:00",371.40,-0.45,SUNTV
61,"2016-01-13 14:30:00",404.80,"2016-01-13 14:45:00",404.90,0.10,SUNTV
61,"2015-08-25 14:15:00",321.30,"2015-08-25 15:15:00",324.60,3.30,SUNTV
61,"2015-09-01 12:15:00",349.75,"2015-09-01 12:30:00",350.35,0.60,SUNTV
61,"2015-09-08 13:30:00",378.95,"2015-09-08 14:00:00",379.90,0.95,SUNTV
61,"2015-09-22 12:00:00",367.80,"2015-09-22 12:15:00",370.05,2.25,SUNTV
61,"2015-09-29 13:30:00",359.10,"2015-09-29 14:15:00",360.50,1.40,SUNTV
61,"2015-07-29 14:00:00",287.20,"2015-07-29 15:15:00",303.55,16.35,SUNTV
61,"2015-08-17 12:45:00",362.90,"2015-08-17 15:15:00",363.40,0.50,SUNTV
61,"2015-05-12 11:30:00",363.50,"2015-05-12 13:30:00",365.00,1.50,SUNTV
61,"2015-06-04 11:30:00",355.00,"2015-06-04 14:15:00",360.00,5.00,SUNTV
61,"2015-02-09 09:30:00",411.65,"2015-02-09 13:45:00",417.45,5.80,SUNTV
61,"2014-12-17 11:30:00",345.90,"2014-12-17 12:30:00",347.25,1.35,SUNTV
62,"2015-09-08 14:15:00",330.20,"2015-09-08 14:45:00",331.50,1.30,TATAMOTORS
63,"2016-11-09 10:30:00",391.65,"2016-11-09 14:00:00",400.50,8.85,TATASTEEL
63,"2016-11-09 10:45:00",392.40,"2016-11-09 14:00:00",400.50,8.10,TATASTEEL
63,"2016-06-24 14:00:00",312.00,"2016-06-24 14:45:00",314.15,2.15,TATASTEEL
63,"2016-02-05 11:45:00",228.40,"2016-02-05 15:15:00",235.75,7.35,TATASTEEL
63,"2015-06-17 13:15:00",309.95,"2015-06-17 13:30:00",309.60,-0.35,TATASTEEL
64,"2018-01-10 14:00:00",2780.00,"2018-01-10 15:00:00",2810.00,30.00,TCS
64,"2017-05-18 13:00:00",2550.00,"2017-05-18 13:15:00",2539.50,-10.50,TCS
64,"2016-12-15 10:30:00",2261.20,"2016-12-15 14:15:00",2266.85,5.65,TCS
65,"2017-12-07 11:30:00",489.40,"2017-12-07 15:00:00",498.70,9.30,TECHM
65,"2016-11-25 10:00:00",474.25,"2016-11-25 14:45:00",487.45,13.20,TECHM
65,"2016-11-07 12:15:00",443.35,"2016-11-07 14:15:00",448.00,4.65,TECHM
65,"2016-11-09 11:45:00",433.10,"2016-11-09 14:00:00",436.80,3.70,TECHM
65,"2016-11-09 13:00:00",433.35,"2016-11-09 14:00:00",436.80,3.45,TECHM
65,"2016-05-25 11:30:00",515.00,"2016-05-25 15:15:00",530.05,15.05,TECHM
65,"2016-05-30 10:15:00",556.85,"2016-05-30 10:30:00",557.85,1.00,TECHM
66,"2017-08-04 10:00:00",605.50,"2017-08-04 12:00:00",612.75,7.25,TITAN
66,"2017-05-29 11:30:00",484.60,"2017-05-29 12:00:00",484.40,-0.20,TITAN
66,"2017-02-21 14:15:00",451.60,"2017-02-21 15:00:00",456.55,4.95,TITAN
66,"2016-12-05 14:30:00",319.70,"2016-12-05 15:00:00",326.00,6.30,TITAN
66,"2015-01-28 14:15:00",432.30,"2015-01-28 15:00:00",435.50,3.20,TITAN
67,"2016-08-05 13:30:00",3831.55,"2016-08-05 13:45:00",3830.25,-1.30,ULTRACEMCO
67,"2015-02-03 11:00:00",3140.70,"2015-02-03 14:00:00",3129.20,-11.50,ULTRACEMCO
67,"2015-03-02 11:15:00",3248.75,"2015-03-02 15:15:00",3377.00,128.25,ULTRACEMCO
68,"2016-11-22 15:00:00",605.95,"2016-11-22 15:15:00",611.20,5.25,UPL
68,"2016-12-23 12:30:00",630.55,"2016-12-23 13:15:00",634.95,4.40,UPL
68,"2016-09-23 11:30:00",704.90,"2016-09-23 11:45:00",700.60,-4.30,UPL
68,"2015-08-25 12:45:00",499.60,"2015-08-25 13:45:00",504.00,4.40,UPL
68,"2015-09-11 10:00:00",507.05,"2015-09-11 14:45:00",507.05,0.00,UPL
68,"2015-04-07 14:00:00",470.25,"2015-04-07 14:15:00",476.90,6.65,UPL
69,"2018-02-01 13:45:00",344.65,"2018-02-01 15:15:00",343.05,-1.60,VEDL
69,"2017-04-28 11:45:00",243.65,"2017-04-28 14:30:00",244.30,0.65,VEDL
69,"2017-04-28 11:45:00",243.65,"2017-04-28 14:45:00",244.30,0.65,VEDL
69,"2016-09-30 14:45:00",172.60,"2016-09-30 15:15:00",172.55,-0.05,VEDL
69,"2016-11-09 09:45:00",210.00,"2016-11-09 14:45:00",216.50,6.50,VEDL
69,"2016-11-09 14:15:00",214.35,"2016-11-09 15:15:00",217.75,3.40,VEDL
69,"2016-06-24 13:30:00",117.20,"2016-06-24 15:00:00",117.90,0.70,VEDL
69,"2016-07-13 11:00:00",168.70,"2016-07-13 11:15:00",169.80,1.10,VEDL
69,"2016-07-22 10:15:00",160.80,"2016-07-22 14:30:00",169.60,8.80,VEDL
69,"2016-07-25 10:45:00",170.55,"2016-07-25 14:15:00",173.75,3.20,VEDL
69,"2016-07-25 14:45:00",173.20,"2016-07-25 15:00:00",172.35,-0.85,VEDL
69,"2016-06-08 11:15:00",111.60,"2016-06-08 15:00:00",111.80,0.20,VEDL
69,"2016-06-08 11:30:00",111.55,"2016-06-08 15:00:00",111.80,0.25,VEDL
69,"2016-01-19 11:15:00",70.10,"2016-01-19 12:45:00",70.90,0.80,VEDL
69,"2016-01-29 11:30:00",72.40,"2016-01-29 12:00:00",72.30,-0.10,VEDL
69,"2016-02-03 14:30:00",62.40,"2016-02-03 14:45:00",62.40,0.00,VEDL
69,"2016-02-15 10:00:00",68.55,"2016-02-15 15:00:00",75.35,6.80,VEDL
69,"2016-02-17 11:30:00",69.90,"2016-02-17 15:00:00",74.65,4.75,VEDL
69,"2016-02-17 12:15:00",69.40,"2016-02-17 15:00:00",74.65,5.25,VEDL
69,"2016-02-29 13:30:00",75.00,"2016-02-29 13:45:00",74.65,-0.35,VEDL
69,"2016-03-01 15:00:00",74.90,"2016-03-01 15:15:00",75.50,0.60,VEDL
69,"2016-03-04 13:45:00",87.85,"2016-03-04 14:00:00",88.40,0.55,VEDL
69,"2016-01-08 13:00:00",82.10,"2016-01-08 13:15:00",81.85,-0.25,VEDL
69,"2015-09-08 14:15:00",94.10,"2015-09-08 14:30:00",93.65,-0.45,VEDL
69,"2015-02-03 14:30:00",209.75,"2015-02-03 14:45:00",211.20,1.45,VEDL
70,"2015-04-21 11:45:00",287.50,"2015-04-21 15:15:00",294.00,6.50,WIPRO
71,"2016-11-09 09:45:00",236.81,"2016-11-09 14:15:00",244.48,7.67,YESBANK
71,"2016-11-09 14:15:00",244.48,"2016-11-09 15:15:00",244.22,-0.26,YESBANK
71,"2016-03-02 10:30:00",150.78,"2016-03-02 13:00:00",151.52,0.74,YESBANK
71,"2015-09-29 12:30:00",147.31,"2015-09-29 14:00:00",149.39,2.08,YESBANK
71,"2015-10-29 14:15:00",148.46,"2015-10-29 15:15:00",148.90,0.44,YESBANK
72,"2016-11-09 13:00:00",505.80,"2016-11-09 14:00:00",515.00,9.20,ZEEL
72,"2016-11-09 13:45:00",513.45,"2016-11-09 14:00:00",515.00,1.55,ZEEL
72,"2015-08-26 11:00:00",369.60,"2015-08-26 14:15:00",376.55,6.95,ZEEL
